,timestamp,memory_bytes,cpu_utilization,memory_utilization,db_cpu,db_memory,db_connections
126,2025-12-31 20:25:00,127224832.0,0.005633611759877102,0.06499433517456055,0.048607658957945055,0.25778833251815236,0.5
127,2025-12-31 20:30:00,127224832.0,0.0049095192814398335,0.06499433517456055,0.04803368242796978,0.2575777468529198,0.5
128,2025-12-31 20:35:00,127224832.0,0.0048208747298277895,0.06499433517456055,0.048127954232656964,0.25769369846802415,0.5
129,2025-12-31 20:40:00,127224832.0,0.004960003588104037,0.06499433517456055,0.049076114183385464,0.2582003392879734,0.5
130,2025-12-31 20:45:00,127224832.0,0.004678819277677656,0.06499433517456055,0.047983305932970476,0.2577337436134468,0.5
131,2025-12-31 20:50:00,127301836.8,0.006001742950042515,0.06503019332885743,0.0486854051005677,0.25768752235106845,0.5
132,2025-12-31 20:55:00,128150528.0,0.0065176644530549254,0.06542539596557617,0.04814609322358441,0.2580114696468755,0.5
133,2025-12-31 21:00:00,127550259.2,0.006647839867365425,0.06514301300048828,0.04837325962826374,0.25675453023159445,0.5
134,2025-12-31 21:05:00,126713651.2,0.21379953794908615,0.0647491455078125,0.14975919406917987,0.2593293733133971,0.75
135,2025-12-31 21:10:00,126715699.2,0.3468428396976949,0.0647500991821289,0.255486319942817,0.2636994741335256,1.5
136,2025-12-31 21:15:00,126740275.2,0.3454027579094433,0.06476154327392578,0.25783178879312346,0.2581102875181672,0.95
137,2025-12-31 21:20:00,126755840.0,0.3571412986757294,0.06476879119873047,0.2583172932322896,0.2603382719025528,1.1
138,2025-12-31 21:25:00,126771200.0,0.3537445155899886,0.06477594375610352,0.2567400403498709,0.2635865109621095,0.95
139,2025-12-31 21:30:00,126724915.2,0.36481474919804996,0.06475439071655273,0.257694234891516,0.2648727371255356,0.9
140,2025-12-31 21:35:00,126784307.2,0.3888625258742285,0.06478204727172851,0.2456247102214714,0.26374669154380015,0.85
141,2025-12-31 21:40:00,126755225.6,0.3505566355433709,0.06476850509643554,0.2555515907047243,0.2658059284745888,0.75
142,2025-12-31 21:45:00,126746214.4,0.3368220817332623,0.06476430892944336,0.25515096356692685,0.2637000718222633,1.15
143,2025-12-31 21:50:00,126737203.2,0.3377275121284839,0.06476011276245117,0.2547771269007034,0.26154759544840106,0.8
144,2025-12-31 21:55:00,126733107.2,0.3650269999981132,0.06475820541381835,0.26104667365658696,0.2648287073885286,0.9
145,2025-12-31 22:00:00,126781030.4,0.36036271199381004,0.06478052139282227,0.2544535172959286,0.26408119800730573,1.05
146,2025-12-31 22:05:00,126751129.6,0.3564093731295842,0.06476659774780273,0.2548070750526267,0.26532797671404673,0.65
147,2025-12-31 22:10:00,126788608.0,0.3790544047606985,0.06478404998779297,0.24663346628474678,0.2637955027907083,1.2
148,2025-12-31 22:15:00,126792704.0,0.33900024112922134,0.06478595733642578,0.2595812566984523,0.26113359638278777,1.05
149,2025-12-31 22:20:00,126723072.0,0.35032401217229286,0.06475353240966797,0.26488287414473843,0.26182273149729995,0.85
150,2025-12-31 22:25:00,126746624.0,0.341413804296041,0.06476449966430664,0.2569077434190975,0.2610124647986237,0.95
151,2025-12-31 22:30:00,126770380.8,0.3508972571215471,0.06477556228637696,0.2595139393626892,0.26305875180676325,0.85
152,2025-12-31 22:35:00,126763008.0,0.35076775466157323,0.06477212905883789,0.2556123121450825,0.26039664616926345,0.7
153,2025-12-31 22:40:00,126719590.4,0.3439855319777577,0.06475191116333008,0.2559306746354847,0.2642248425339213,0.75
154,2025-12-31 22:45:00,126739046.4,0.35256413927370095,0.06476097106933594,0.26001882446457786,0.2618763242541094,0.7
155,2025-12-31 22:50:00,126768947.2,0.3519416819157169,0.06477489471435546,0.2579828675599174,0.26024005171999876,1.0
156,2025-12-31 22:55:00,126722662.39999999,0.3428975884991735,0.0647547721862793,0.25821192471920235,0.2638477009404632,0.95
157,2025-12-31 23:00:00,126727577.6,0.34593328400993034,0.06475563049316406,0.2558103693676731,0.2638229964726403,0.85
158,2025-12-31 23:05:00,126752358.4,0.3630947447270017,0.06476716995239258,0.2560908693033495,0.2641027148018612,0.75
159,2025-12-31 23:10:00,126740275.2,0.37475478455336153,0.06476154327392578,0.24911408070337832,0.26144539067426265,1.25
160,2025-12-31 23:15:00,126730854.4,0.37943273604964517,0.06475715637207032,0.26091546757224027,0.2639182282115061,0.85
161,2025-12-31 23:20:00,126769766.4,0.3544823858576099,0.06477527618408203,0.25986675124583447,0.26220166615697105,1.1
162,2025-12-31 23:25:00,126718361.6,0.3616634424586352,0.06475133895874023,0.26173722073408345,0.262875062134725,0.8
163,2025-12-31 23:30:00,117682995.2,0.2747658020511335,0.06054391860961914,0.22852646150761,0.27329576527567895,4.1
164,2025-12-31 23:35:00,102689126.4,0.20908867674432102,0.0526601791381836,0.1744402444864151,0.2649902825772737,2.6
165,2025-12-31 23:40:00,119198378.66666667,0.19002110523562943,0.06366801261901855,0.14555468330088994,0.2604414728245873,2.65
166,2025-12-31 23:45:00,97563238.4,0.038106561692315674,0.0511749267578125,0.05005833721393931,0.252495101442721,0.5
